"","TRANSMITTER","DETECTEDID","DATETIME","X","Y","D","LAT","LON","n","HPE","HPEm","TEMP","DEPTH","ACCEL","DRX","URX","SDx","SDy","DATETIME_formatted"
"2614","Jonah35","A69-1602-17084","7/12/2019 12:12",1058.35,902.74,6.4,43.067044,-70.708358,13,2.7,NA,NA,NA,NA,"S01 S05 S08 S09 S10 S11 S13","S01 S05 S09 S10 S11 S13",2.024732046,6.455419845,2019-07-12 12:12:00
"2615","Jonah35","A69-1602-17084","7/12/2019 12:15",1057.84,904.69,6.4,43.067061,-70.708364,12,2.7,NA,NA,NA,NA,"S01 S05 S08 S09 S10 S11 S12","S01 S05 S09 S10 S11 S12",2.024732046,6.455419845,2019-07-12 12:15:00
"2616","Jonah35","A69-1602-17084","7/12/2019 12:17",1053.58,901.58,6.4,43.067033,-70.708416,6,3.4,NA,NA,NA,NA,"S01 S05 S08 S10 S13","S01 S05 S08 S10 S13",4.402625536,16.52141732,2019-07-12 12:17:00
"2617","Jonah35","A69-1602-17084","7/12/2019 12:19",1062.42,905.14,6.4,43.067065,-70.708308,9,3.5,NA,NA,NA,NA,"S01 S05 S08 S09 S10","S01 S05 S08 S09 S10",4.402625536,16.52141732,2019-07-12 12:19:00
"2618","Jonah35","A69-1602-17084","7/12/2019 12:21",1059.08,902.64,6.4,43.067043,-70.708349,13,2.7,NA,NA,NA,NA,"S01 S05 S08 S10 S11 S15","S01 S05 S08 S10 S11 S15",2.024732046,6.455419845,2019-07-12 12:21:00
"2619","Jonah35","A69-1602-17084","7/12/2019 12:24",1059.4,903.67,6.4,43.067052,-70.708345,15,2.7,NA,NA,NA,NA,"S05 S08 S09 S10 S11 S13","S05 S08 S09 S10 S11 S13",2.024732046,6.455419845,2019-07-12 12:24:00
"2620","Jonah35","A69-1602-17084","7/12/2019 12:26",1060.73,901.68,6.4,43.067034,-70.708328,4,6.4,NA,NA,NA,NA,"S01 S05 S08 S09 S10 S11 S12 S13 S14 S15","S09 S11 S13 S14 S15",6.060568074,19.76031318,2019-07-12 12:26:00
"2621","Jonah35","A69-1602-17084","7/12/2019 12:30",1058.3,904.78,6.4,43.067062,-70.708358,12,2.8,NA,NA,NA,NA,"S01 S05 S08 S09 S10 S11 S12 S13","S05 S09 S10 S11 S12 S13",2.024732046,6.455419845,2019-07-12 12:30:00
"2622","Jonah35","A69-1602-17084","7/12/2019 12:35",1056.68,901.82,6.4,43.067035,-70.708378,12,2.9,NA,NA,NA,NA,"S01 S08 S09 S10 S11 S12 S13","S01 S09 S10 S11 S12 S13",2.024732046,6.455419845,2019-07-12 12:35:00
"2623","Jonah35","A69-1602-17084","7/12/2019 12:38",1057.49,903.76,6.4,43.067053,-70.708368,13,2.7,NA,NA,NA,NA,"S01 S05 S08 S09 S10 S11 S13","S01 S05 S09 S10 S11 S13",2.024732046,6.455419845,2019-07-12 12:38:00
"2624","Jonah35","A69-1602-17084","7/12/2019 12:40",1055.64,905.16,6.4,43.067065,-70.708391,8,5.1,NA,NA,NA,NA,"S02 S03 S05 S08 S09 S10 S11 S12 S13 S15","S09 S10 S11 S12 S13 S15",4.890255191,19.61112565,2019-07-12 12:40:00
"2625","Jonah35","A69-1602-17084","7/12/2019 12:43",1059.68,901.54,6.4,43.067033,-70.708341,2,3.8,NA,NA,NA,NA,"S08 S10 S11 S13","S08 S10 S11 S13",4.402625536,16.52141732,2019-07-12 12:43:00
"2626","Jonah35","A69-1602-17084","7/12/2019 12:53",1057.89,904.73,6.4,43.067061,-70.708363,12,2.8,NA,NA,NA,NA,"S01 S05 S08 S09 S10 S11 S12 S13","S05 S09 S10 S11 S12 S13",2.024732046,6.455419845,2019-07-12 12:53:00
"2627","Jonah35","A69-1602-17084","7/12/2019 12:56",1057.25,898.35,6.4,43.067004,-70.708371,1,13.5,NA,NA,NA,NA,"S08 S09 S10 S15","S08 S09 S10",6.568585876,14.3278116,2019-07-12 12:56:00
"2628","Jonah35","A69-1602-17084","7/12/2019 13:01",1054.45,899.68,6.4,43.067016,-70.708405,5,4.3,NA,NA,NA,NA,"S02 S09 S10 S12 S13","S02 S09 S10 S12 S13",3.34333392,12.32610668,2019-07-12 13:01:00
"2629","Jonah35","A69-1602-17084","7/12/2019 13:06",1052.8,900.57,6.4,43.067024,-70.708426,1,6.4,NA,NA,NA,NA,"S01 S03 S10","S01 S03 S10",6.060568074,19.76031318,2019-07-12 13:06:00
"2630","Jonah35","A69-1602-17084","7/12/2019 13:15",1074.13,906.34,6.4,43.067076,-70.708164,1,10.1,NA,NA,NA,NA,"S01 S05 S10","S01 S05 S10",5.48788402,10.41872535,2019-07-12 13:15:00
"2631","Jonah35","A69-1602-17084","7/12/2019 14:13",1059.02,902.36,6.4,43.06704,-70.708349,3,3.3,NA,NA,NA,NA,"S01 S05 S10 S11","S01 S05 S10 S11",4.402625536,16.52141732,2019-07-12 14:13:00
"2632","Jonah35","A69-1602-17084","7/12/2019 14:16",1060.09,902.68,6.4,43.067043,-70.708336,13,2.7,NA,NA,NA,NA,"S01 S05 S08 S10 S11 S13","S01 S05 S08 S10 S11 S13",2.024732046,6.455419845,2019-07-12 14:16:00
"2633","Jonah35","A69-1602-17084","7/12/2019 14:22",1061.61,904.7,6.4,43.067061,-70.708318,6,4.2,NA,NA,NA,NA,"S01 S05 S09 S10 S13","S01 S05 S09 S10 S13",3.34333392,12.32610668,2019-07-12 14:22:00
"2634","Jonah35","A69-1602-17084","7/12/2019 14:25",1059.42,903.9,6.4,43.067054,-70.708345,17,2.6,NA,NA,NA,NA,"S01 S05 S08 S09 S10 S11","S01 S05 S08 S09 S10 S11",2.024732046,6.455419845,2019-07-12 14:25:00
"2635","Jonah35","A69-1602-17084","7/12/2019 14:28",1057.14,901.51,6.4,43.067032,-70.708372,4,3.3,NA,NA,NA,NA,"S01 S05 S10 S11 S12","S01 S05 S10 S11 S12",4.402625536,16.52141732,2019-07-12 14:28:00
"2636","Jonah35","A69-1602-17084","7/12/2019 14:31",1059.83,903.94,6.4,43.067054,-70.708339,12,2.7,NA,NA,NA,NA,"S01 S05 S09 S10 S11 S12","S01 S05 S09 S10 S11 S12",2.024732046,6.455419845,2019-07-12 14:31:00
"2637","Jonah35","A69-1602-17084","7/12/2019 14:34",1054.71,899.02,6.4,43.06701,-70.708402,3,4.7,NA,NA,NA,NA,"S01 S03 S08 S10","S01 S03 S08 S10",3.34333392,12.32610668,2019-07-12 14:34:00
"2638","Jonah35","A69-1602-17084","7/12/2019 14:37",1056.64,903.67,6.4,43.067052,-70.708379,8,5.4,NA,NA,NA,NA,"S01 S05 S09 S10 S11 S12 S13 S15","S09 S10 S11 S12 S13 S15",4.890255191,19.61112565,2019-07-12 14:37:00
"2639","Jonah35","A69-1602-17084","7/12/2019 14:39",1057.87,899.95,6.4,43.067018,-70.708364,8,3.3,NA,NA,NA,NA,"S05 S08 S09 S10 S13 S15","S05 S08 S09 S10 S13 S15",4.402625536,16.52141732,2019-07-12 14:39:00
"2640","Jonah35","A69-1602-17084","7/12/2019 14:42",1060.35,903.61,6.4,43.067051,-70.708333,1,8.2,NA,NA,NA,NA,"S02 S08 S10","S02 S08 S10",4.245424415,10.61916027,2019-07-12 14:42:00
"2641","Jonah35","A69-1602-17084","7/12/2019 14:48",1057.51,902.14,6.4,43.067038,-70.708368,13,3.4,NA,NA,NA,NA,"S08 S09 S10 S11 S12 S13","S08 S09 S10 S11 S12 S13",4.402625536,16.52141732,2019-07-12 14:48:00
"2642","Jonah35","A69-1602-17084","7/12/2019 14:51",1057.06,900.08,6.4,43.06702,-70.708373,2,3.8,NA,NA,NA,NA,"S08 S10 S11 S13","S08 S10 S11 S13",4.402625536,16.52141732,2019-07-12 14:51:00
"2643","Jonah35","A69-1602-17084","7/12/2019 14:59",1070.14,903.82,6.4,43.067053,-70.708213,1,9.8,NA,NA,NA,NA,"S01 S05 S10","S01 S05 S10",4.078874528,8.622159397,2019-07-12 14:59:00
"2644","Jonah35","A69-1602-17084","7/12/2019 15:07",1059.94,902.37,6.4,43.06704,-70.708338,8,3,NA,NA,NA,NA,"S01 S08 S09 S10 S11","S01 S08 S09 S10 S11",2.024732046,6.455419845,2019-07-12 15:07:00
"2645","Jonah35","A69-1602-17084","7/12/2019 15:15",1057.7,903.38,6.4,43.067049,-70.708366,12,2.7,NA,NA,NA,NA,"S01 S05 S08 S09 S10 S11 S12","S01 S05 S09 S10 S11 S12",2.024732046,6.455419845,2019-07-12 15:15:00
"2646","Jonah35","A69-1602-17084","7/12/2019 15:18",1056.28,902.47,6.4,43.067041,-70.708383,9,2.8,NA,NA,NA,NA,"S01 S05 S08 S10 S11","S01 S05 S08 S10 S11",2.024732046,6.455419845,2019-07-12 15:18:00
"2647","Jonah35","A69-1602-17084","7/12/2019 15:42",1059.88,902.24,6.4,43.067039,-70.708339,10,2.9,NA,NA,NA,NA,"S05 S08 S09 S11 S13","S05 S08 S09 S11 S13",2.024732046,6.455419845,2019-07-12 15:42:00
"2648","Jonah35","A69-1602-17084","7/12/2019 15:48",1060.7,900.79,6.4,43.067026,-70.708329,1,6.5,NA,NA,NA,NA,"S08 S09 S11","S08 S09 S11",6.060568074,19.76031318,2019-07-12 15:48:00
"2649","Jonah35","A69-1602-17084","7/12/2019 15:51",1056.89,903.54,6.4,43.067051,-70.708376,11,3.2,NA,NA,NA,NA,"S01 S05 S08 S09 S10 S12 S13","S01 S05 S09 S10 S12 S13",4.402625536,16.52141732,2019-07-12 15:51:00
"2650","Jonah35","A69-1602-17084","7/12/2019 15:53",1057.54,905.22,6.4,43.067066,-70.708368,12,2.9,NA,NA,NA,NA,"S01 S05 S09 S10 S11 S12 S13","S05 S09 S10 S11 S12 S13",2.024732046,6.455419845,2019-07-12 15:53:00
"2651","Jonah35","A69-1602-17084","7/12/2019 15:55",1058.51,905.45,6.4,43.067068,-70.708356,6,3,NA,NA,NA,NA,"S05 S09 S10 S11 S13","S05 S09 S10 S11 S13",2.024732046,6.455419845,2019-07-12 15:55:00
"2652","Jonah35","A69-1602-17084","7/12/2019 16:01",1057.28,898.48,6.4,43.067005,-70.708371,2,3.8,NA,NA,NA,NA,"S08 S10 S11 S13","S08 S10 S11 S13",4.402625536,16.52141732,2019-07-12 16:01:00
"2653","Jonah35","A69-1602-17084","7/12/2019 16:04",1056.03,902.2,6.4,43.067039,-70.708386,1,13.3,NA,NA,NA,NA,"S10 S11 S12","S10 S11 S12",6.568585876,14.3278116,2019-07-12 16:04:00
"2654","Jonah35","A69-1602-17084","7/12/2019 16:06",1056.07,905.67,6.4,43.06707,-70.708386,6,3,NA,NA,NA,NA,"S05 S09 S10 S11 S12","S05 S09 S10 S11 S12",2.024732046,6.455419845,2019-07-12 16:06:00
"2655","Jonah35","A69-1602-17084","7/12/2019 16:16",1058.42,903.49,6.4,43.06705,-70.708357,5,4.5,NA,NA,NA,NA,"S01 S08 S09 S10 S13","S01 S08 S09 S10 S13",3.34333392,12.32610668,2019-07-12 16:16:00
"2656","Jonah35","A69-1602-17084","7/12/2019 16:26",1059.67,904.97,6.4,43.067064,-70.708341,1,4.5,NA,NA,NA,NA,"S05 S08 S10","S05 S08 S10",3.34333392,12.32610668,2019-07-12 16:26:00
"2657","Jonah35","A69-1602-17084","7/12/2019 16:33",1057.8,901.94,6.4,43.067036,-70.708364,5,6.1,NA,NA,NA,NA,"S08 S09 S10 S12 S13","S08 S09 S10 S12 S13",6.060568074,19.76031318,2019-07-12 16:33:00
"2658","Jonah35","A69-1602-17084","7/12/2019 16:39",1054.5,900.36,6.4,43.067022,-70.708405,4,4.1,NA,NA,NA,NA,"S05 S08 S09 S13","S05 S08 S09 S13",3.34333392,12.32610668,2019-07-12 16:39:00
"2659","Jonah35","A69-1602-17084","7/12/2019 16:42",1059.4,903.58,6.4,43.067051,-70.708345,13,3.3,NA,NA,NA,NA,"S01 S05 S08 S09 S10 S13","S01 S05 S08 S09 S10 S13",4.402625536,16.52141732,2019-07-12 16:42:00
"2660","Jonah35","A69-1602-17084","7/12/2019 16:55",1058.03,900.75,6.4,43.067026,-70.708362,1,4.6,NA,NA,NA,NA,"S01 S08 S11","S01 S08 S11",3.34333392,12.32610668,2019-07-12 16:55:00
"2661","Jonah35","A69-1602-17084","7/12/2019 16:58",1055.44,909.2,6.4,43.067102,-70.708393,2,7.3,NA,NA,NA,NA,"S09 S10 S11 S12","S09 S10 S11 S12",4.345514993,9.541941744,2019-07-12 16:58:00
"2662","Jonah35","A69-1602-17084","7/12/2019 17:03",1059.63,902.57,6.4,43.067042,-70.708342,13,2.7,NA,NA,NA,NA,"S01 S05 S08 S09 S10 S11 S13","S01 S05 S09 S10 S11 S13",2.024732046,6.455419845,2019-07-12 17:03:00
"2663","Jonah35","A69-1602-17084","7/12/2019 17:05",1057.84,904.84,6.4,43.067062,-70.708364,6,3.7,NA,NA,NA,NA,"S08 S09 S10 S11 S13","S08 S09 S10 S11 S13",4.402625536,16.52141732,2019-07-12 17:05:00
"2664","Jonah35","A69-1602-17084","7/12/2019 17:07",1053.3,896.56,6.4,43.066988,-70.70842,1,12.6,NA,NA,NA,NA,"S08 S09 S10","S08 S09 S10",7.783888205,25.10134152,2019-07-12 17:07:00
"2665","Jonah35","A69-1602-17084","7/12/2019 17:10",1057.03,901.69,6.4,43.067034,-70.708374,7,4.9,NA,NA,NA,NA,"S01 S05 S08 S09 S10 S11 S12 S13 S14","S09 S10 S11 S12 S13 S14",3.34333392,12.32610668,2019-07-12 17:10:00
"2666","Jonah35","A69-1602-17084","7/12/2019 17:12",1061.65,905.04,6.4,43.067064,-70.708317,15,3.5,NA,NA,NA,NA,"S01 S02 S05 S09 S10 S13","S01 S02 S05 S09 S10 S13",4.402625536,16.52141732,2019-07-12 17:12:00
"2667","Jonah35","A69-1602-17084","7/12/2019 17:36",1057.84,904.43,6.4,43.067059,-70.708364,11,3.2,NA,NA,NA,NA,"S01 S05 S09 S10 S12 S13","S01 S05 S09 S10 S12 S13",4.402625536,16.52141732,2019-07-12 17:36:00
"2668","Jonah35","A69-1602-17084","7/12/2019 17:39",1057.01,906.72,6.4,43.067079,-70.708374,7,3.4,NA,NA,NA,NA,"S01 S05 S09 S10 S12 S13 S14","S05 S09 S10 S12 S13 S14",4.402625536,16.52141732,2019-07-12 17:39:00
"2669","Jonah35","A69-1602-17084","7/12/2019 17:52",1057.37,903.67,6.4,43.067052,-70.70837,13,2.7,NA,NA,NA,NA,"S01 S05 S08 S09 S10 S11 S13","S01 S05 S09 S10 S11 S13",2.024732046,6.455419845,2019-07-12 17:52:00
"2670","Jonah35","A69-1602-17084","7/12/2019 18:01",1058.78,904.61,6.4,43.06706,-70.708352,3,3.2,NA,NA,NA,NA,"S01 S05 S10 S11","S01 S05 S10 S11",4.402625536,16.52141732,2019-07-12 18:01:00
"2671","Jonah35","A69-1602-17084","7/12/2019 18:20",1055.55,903.27,6.4,43.067048,-70.708392,1,5.5,NA,NA,NA,NA,"S05 S09 S10","S05 S09 S10",4.890255191,19.61112565,2019-07-12 18:20:00
"2672","Jonah35","A69-1602-17084","7/12/2019 18:28",1064.37,906.71,6.4,43.067079,-70.708284,1,10.3,NA,NA,NA,NA,"S01 S05 S09","S01 S05 S09",5.48788402,10.41872535,2019-07-12 18:28:00
"2673","Jonah35","A69-1602-17084","7/12/2019 18:38",1057.15,904.45,6.4,43.067059,-70.708372,13,2.7,NA,NA,NA,NA,"S01 S05 S09 S10 S11 S13","S01 S05 S09 S10 S11 S13",2.024732046,6.455419845,2019-07-12 18:38:00
"2674","Jonah35","A69-1602-17084","7/12/2019 18:49",1058.13,903.97,6.4,43.067055,-70.70836,13,2.7,NA,NA,NA,NA,"S01 S05 S09 S10 S11 S13","S01 S05 S09 S10 S11 S13",2.024732046,6.455419845,2019-07-12 18:49:00
"2675","Jonah35","A69-1602-17084","7/12/2019 18:52",1058.3,904.15,6.4,43.067056,-70.708358,1,7.4,NA,NA,NA,NA,"S01 S09 S13","S01 S09 S13",4.345514993,9.541941744,2019-07-12 18:52:00
"2676","Jonah35","A69-1602-17084","7/12/2019 18:54",1058.26,905.45,6.4,43.067068,-70.708359,1,7.5,NA,NA,NA,NA,"S01 S09 S13","S01 S09 S13",4.345514993,9.541941744,2019-07-12 18:54:00
"2677","Jonah35","A69-1602-17084","7/12/2019 19:01",1057.77,905.58,6.4,43.067069,-70.708365,12,2.8,NA,NA,NA,NA,"S01 S05 S09 S10 S11 S12 S13","S05 S09 S10 S11 S12 S13",2.024732046,6.455419845,2019-07-12 19:01:00
"2678","Jonah35","A69-1602-17084","7/12/2019 19:21",1056.11,906.08,6.4,43.067074,-70.708385,3,3.2,NA,NA,NA,NA,"S01 S09 S10 S11","S01 S09 S10 S11",4.402625536,16.52141732,2019-07-12 19:21:00
"2679","Jonah35","A69-1602-17084","7/12/2019 19:30",1057.57,904.87,6.4,43.067063,-70.708367,13,2.7,NA,NA,NA,NA,"S01 S05 S08 S09 S10 S11 S13","S01 S05 S09 S10 S11 S13",2.024732046,6.455419845,2019-07-12 19:30:00
"2680","Jonah35","A69-1602-17084","7/12/2019 19:32",1057.89,903.87,6.4,43.067054,-70.708363,13,2.7,NA,NA,NA,NA,"S01 S05 S08 S09 S10 S11 S13","S01 S05 S09 S10 S11 S13",2.024732046,6.455419845,2019-07-12 19:32:00
"2681","Jonah35","A69-1602-17084","7/12/2019 19:37",1057.6,904.98,6.4,43.067064,-70.708367,13,2.7,NA,NA,NA,NA,"S01 S05 S09 S10 S11 S13","S01 S05 S09 S10 S11 S13",2.024732046,6.455419845,2019-07-12 19:37:00
"2682","Jonah35","A69-1602-17084","7/12/2019 19:42",1054.44,905.08,6.4,43.067065,-70.708406,13,2.7,NA,NA,NA,NA,"S01 S05 S08 S09 S10 S11 S13","S01 S05 S09 S10 S11 S13",2.024732046,6.455419845,2019-07-12 19:42:00
"2683","Jonah35","A69-1602-17084","7/12/2019 19:48",1057.2,904.75,6.4,43.067062,-70.708372,7,3.4,NA,NA,NA,NA,"S01 S05 S09 S10 S12 S13 S15","S05 S09 S10 S12 S13 S15",4.402625536,16.52141732,2019-07-12 19:48:00
"2684","Jonah35","A69-1602-17084","7/12/2019 19:52",1063.03,905.47,6.4,43.067068,-70.7083,3,6.1,NA,NA,NA,NA,"S01 S05 S08 S09","S01 S05 S08 S09",6.060568074,19.76031318,2019-07-12 19:52:00
"2685","Jonah35","A69-1602-17084","7/12/2019 20:04",1062.22,899.63,6.4,43.067016,-70.70831,7,4.6,NA,NA,NA,NA,"S01 S08 S09 S10 S11 S12 S13 S14","S09 S10 S11 S12 S13 S14",3.34333392,12.32610668,2019-07-12 20:04:00
"2686","Jonah35","A69-1602-17084","7/12/2019 20:07",1063.89,906.6,6.4,43.067078,-70.70829,1,8.6,NA,NA,NA,NA,"S01 S05 S10","S01 S05 S10",4.245424415,10.61916027,2019-07-12 20:07:00
"2687","Jonah35","A69-1602-17084","7/12/2019 20:17",1057.61,903.78,6.4,43.067053,-70.708367,13,2.7,NA,NA,NA,NA,"S01 S05 S08 S09 S10 S11 S13","S01 S05 S09 S10 S11 S13",2.024732046,6.455419845,2019-07-12 20:17:00
"2688","Jonah35","A69-1602-17084","7/12/2019 20:19",1060.91,903.58,6.4,43.067051,-70.708326,6,4,NA,NA,NA,NA,"S01 S05 S09 S10 S13","S01 S05 S09 S10 S13",4.402625536,16.52141732,2019-07-12 20:19:00
"2689","Jonah35","A69-1602-17084","7/12/2019 20:22",1059.59,905.13,6.4,43.067065,-70.708342,6,4,NA,NA,NA,NA,"S01 S05 S09 S10 S13","S01 S05 S09 S10 S13",4.402625536,16.52141732,2019-07-12 20:22:00
"2690","Jonah35","A69-1602-17084","7/12/2019 20:30",1055.11,903.88,6.4,43.067054,-70.708397,2,3.3,NA,NA,NA,NA,"S05 S10 S11 S13","S05 S10 S11 S13",4.402625536,16.52141732,2019-07-12 20:30:00
"2691","Jonah35","A69-1602-17084","7/12/2019 20:32",1057.29,905.14,6.4,43.067065,-70.708371,8,3.1,NA,NA,NA,NA,"S01 S08 S11 S13 S14","S01 S08 S11 S13 S14",4.402625536,16.52141732,2019-07-12 20:32:00
"2692","Jonah35","A69-1602-17084","7/12/2019 20:34",1055.85,904.05,6.4,43.067055,-70.708388,11,2.8,NA,NA,NA,NA,"S01 S05 S09 S11 S13 S14 S15","S05 S09 S11 S13 S14 S15",2.024732046,6.455419845,2019-07-12 20:34:00
"2693","Jonah35","A69-1602-17084","7/12/2019 20:37",1055.18,905.06,6.4,43.067064,-70.708397,8,2.8,NA,NA,NA,NA,"S01 S05 S08 S09 S10 S11 S13 S15","S05 S09 S10 S11 S13 S15",2.024732046,6.455419845,2019-07-12 20:37:00
"2694","Jonah35","A69-1602-17084","7/12/2019 20:42",1058.17,906.02,6.4,43.067073,-70.70836,12,2.8,NA,NA,NA,NA,"S01 S05 S09 S10 S11 S12 S13","S05 S09 S10 S11 S12 S13",2.024732046,6.455419845,2019-07-12 20:42:00
"2695","Jonah35","A69-1602-17084","7/12/2019 20:44",1064.82,903.47,6.4,43.06705,-70.708278,3,6.3,NA,NA,NA,NA,"S01 S05 S08 S09","S01 S05 S08 S09",6.060568074,19.76031318,2019-07-12 20:44:00
"2696","Jonah35","A69-1602-17084","7/12/2019 20:47",1059.26,901.31,6.4,43.067031,-70.708346,9,2.8,NA,NA,NA,NA,"S01 S05 S09 S10 S11 S13 S14","S05 S09 S10 S11 S13 S14",2.024732046,6.455419845,2019-07-12 20:47:00
"2697","Jonah35","A69-1602-17084","7/12/2019 20:49",1056.94,904.78,6.4,43.067062,-70.708375,12,2.8,NA,NA,NA,NA,"S01 S05 S09 S10 S11 S12 S13","S05 S09 S10 S11 S12 S13",2.024732046,6.455419845,2019-07-12 20:49:00
"2698","Jonah35","A69-1602-17084","7/12/2019 20:59",1057.17,903.08,6.4,43.067047,-70.708372,13,2.7,NA,NA,NA,NA,"S01 S05 S09 S10 S11 S13","S01 S05 S09 S10 S11 S13",2.024732046,6.455419845,2019-07-12 20:59:00
"2699","Jonah35","A69-1602-17084","7/12/2019 21:03",1056.64,903.86,6.4,43.067054,-70.708379,3,3.1,NA,NA,NA,NA,"S05 S09 S10 S11","S05 S09 S10 S11",4.402625536,16.52141732,2019-07-12 21:03:00
"2700","Jonah35","A69-1602-17084","7/12/2019 21:09",1066.14,902.5,6.4,43.067041,-70.708262,3,6.3,NA,NA,NA,NA,"S01 S05 S08 S09","S01 S05 S08 S09",6.060568074,19.76031318,2019-07-12 21:09:00
"2701","Jonah35","A69-1602-17084","7/12/2019 21:15",1059.8,902.87,6.4,43.067045,-70.70834,5,2.9,NA,NA,NA,NA,"S01 S05 S10 S11 S13","S01 S05 S10 S11 S13",2.024732046,6.455419845,2019-07-12 21:15:00
"2702","Jonah35","A69-1602-17084","7/12/2019 21:17",1058.18,904.98,6.4,43.067064,-70.70836,8,2.8,NA,NA,NA,NA,"S01 S05 S09 S10 S11 S13 S15","S05 S09 S10 S11 S13 S15",2.024732046,6.455419845,2019-07-12 21:17:00
"2703","Jonah35","A69-1602-17084","7/12/2019 21:20",1054.54,909.43,6.4,43.067104,-70.708404,8,5.3,NA,NA,NA,NA,"S01 S05 S08 S09 S10 S11 S12 S13 S15","S09 S10 S11 S12 S13 S15",4.890255191,19.61112565,2019-07-12 21:20:00
"2704","Jonah35","A69-1602-17084","7/12/2019 21:23",1066.34,892,6.4,43.066947,-70.708259,4,5.7,NA,NA,NA,NA,"S01 S09 S10 S11 S13 S14 S15","S09 S11 S13 S14 S15",4.890255191,19.61112565,2019-07-12 21:23:00
"2705","Jonah35","A69-1602-17084","7/12/2019 21:27",1059.47,904.2,6.4,43.067057,-70.708344,12,2.7,NA,NA,NA,NA,"S01 S05 S09 S10 S11 S12","S01 S05 S09 S10 S11 S12",2.024732046,6.455419845,2019-07-12 21:27:00
"2706","Jonah35","A69-1602-17084","7/12/2019 21:30",1056.82,899.18,6.4,43.067012,-70.708376,6,3.5,NA,NA,NA,NA,"S08 S09 S10 S11 S13","S08 S09 S10 S11 S13",4.402625536,16.52141732,2019-07-12 21:30:00
"2707","Jonah35","A69-1602-17084","7/12/2019 22:02",1056.44,904.48,6.4,43.067059,-70.708381,8,2.9,NA,NA,NA,NA,"S05 S09 S10 S11 S13 S15","S05 S09 S10 S11 S13 S15",2.024732046,6.455419845,2019-07-12 22:02:00
"2708","Jonah35","A69-1602-17084","7/12/2019 22:06",1052.53,916.25,6.4,43.067165,-70.708429,8,5.8,NA,NA,NA,NA,"S08 S09 S10 S11 S12 S13 S15","S09 S10 S11 S12 S13 S15",4.890255191,19.61112565,2019-07-12 22:06:00
"2709","Jonah35","A69-1602-17084","7/12/2019 22:13",1057.18,903.37,6.4,43.067049,-70.708372,6,2.9,NA,NA,NA,NA,"S05 S09 S10 S11 S13","S05 S09 S10 S11 S13",2.024732046,6.455419845,2019-07-12 22:13:00
"2710","Jonah35","A69-1602-17084","7/12/2019 22:19",1056.56,905.87,6.4,43.067072,-70.70838,12,2.8,NA,NA,NA,NA,"S01 S05 S09 S10 S11 S12 S13","S05 S09 S10 S11 S12 S13",2.024732046,6.455419845,2019-07-12 22:19:00
"2711","Jonah35","A69-1602-17084","7/12/2019 22:21",1059.63,903.25,6.4,43.067048,-70.708342,12,2.8,NA,NA,NA,NA,"S01 S05 S09 S10 S11 S12 S13","S05 S09 S10 S11 S12 S13",2.024732046,6.455419845,2019-07-12 22:21:00
"2712","Jonah35","A69-1602-17084","7/12/2019 22:34",1056.56,905.81,6.4,43.067071,-70.70838,4,6.6,NA,NA,NA,NA,"S01 S09 S10 S11 S12 S13 S14 S15","S09 S11 S13 S14 S15",6.060568074,19.76031318,2019-07-12 22:34:00
"2713","Jonah35","A69-1602-17084","7/12/2019 22:44",1058.35,903.63,6.4,43.067052,-70.708358,11,3.2,NA,NA,NA,NA,"S01 S05 S08 S09 S10 S12 S13","S01 S05 S09 S10 S12 S13",4.402625536,16.52141732,2019-07-12 22:44:00
"2714","Jonah35","A69-1602-17084","7/12/2019 22:50",1063.88,903.36,6.4,43.067049,-70.70829,13,3.3,NA,NA,NA,NA,"S01 S05 S08 S09 S10 S13","S01 S05 S08 S09 S10 S13",4.402625536,16.52141732,2019-07-12 22:50:00
"2715","Jonah35","A69-1602-17084","7/12/2019 22:57",1060.44,901.73,6.4,43.067034,-70.708332,13,3.3,NA,NA,NA,NA,"S08 S09 S10 S11 S12 S13","S08 S09 S10 S11 S12 S13",4.402625536,16.52141732,2019-07-12 22:57:00
"2716","Jonah35","A69-1602-17084","7/12/2019 22:59",1057.29,903.13,6.4,43.067047,-70.708371,1,3.9,NA,NA,NA,NA,"S05 S10 S11","S05 S10 S11",4.402625536,16.52141732,2019-07-12 22:59:00
"2717","Jonah35","A69-1602-17084","7/12/2019 23:06",1056.52,899.26,6.4,43.067012,-70.70838,15,2.7,NA,NA,NA,NA,"S05 S08 S09 S10 S11 S13","S05 S08 S09 S10 S11 S13",2.024732046,6.455419845,2019-07-12 23:06:00
"2718","Jonah35","A69-1602-17084","7/12/2019 23:17",1065.8,899.59,6.4,43.067015,-70.708266,1,7.6,NA,NA,NA,NA,"S05 S08 S09","S05 S08 S09",4.345514993,9.541941744,2019-07-12 23:17:00
"2719","Jonah35","A69-1602-17084","7/12/2019 23:32",1061.9,901.16,6.4,43.067029,-70.708314,2,3.9,NA,NA,NA,NA,"S08 S10 S11 S13","S08 S10 S11 S13",4.402625536,16.52141732,2019-07-12 23:32:00
"2720","Jonah35","A69-1602-17084","7/12/2019 23:37",1060.88,903.91,6.4,43.067054,-70.708327,4,3.9,NA,NA,NA,NA,"S01 S05 S08 S10","S01 S05 S08 S10",4.402625536,16.52141732,2019-07-12 23:37:00
