id,date,lc,lon,lat,smaj,smin,eor
PS-R254-M-18,2019-04-06T13:10:12Z,B,81.03,-67.11,20740,2195,93
PS-R254-M-18,2019-04-06T13:27:52Z,A,81.1,-67.11,6790,1629,78
PS-R254-M-18,2019-04-06T14:14:35Z,A,81.1,-67.09,10317,239,95
PS-R254-M-18,2019-04-06T14:58:14Z,B,81.1,-67.08,5245,354,93
PS-R254-M-18,2019-04-06T14:58:55Z,A,81.03,-67.06,8532,930,125
PS-R254-M-18,2019-04-06T15:10:51Z,B,81.01,-67.05,2157,1056,87
PS-R254-M-18,2019-04-06T15:16:28Z,0,80.94,-67.05,9129,5916,80
PS-R254-M-18,2019-04-06T15:35:09Z,B,81.01,-67.05,3533,856,88
PS-R254-M-18,2019-04-06T15:44:37Z,B,80.99,-67.07,4150,906,67
PS-R254-M-18,2019-04-06T18:14:50Z,B,81.01,-67.03,3619,646,65
PS-R254-M-18,2019-04-06T18:28:45Z,B,81.02,-67.02,1584,627,117
PS-R254-M-18,2019-04-06T18:28:45Z,B,81.02,-67.02,1753,610,110
PS-R254-M-18,2019-04-06T18:47:33Z,B,81.02,-67.02,2161,642,100
PS-R254-M-18,2019-04-06T19:07:07Z,A,80.94,-66.96,6991,124,75
PS-R254-M-18,2019-04-06T19:26:08Z,A,80.93,-66.91,24745,1275,83
PS-R254-M-18,2019-04-06T19:54:07Z,B,80.98,-66.91,9332,1901,83
PS-R254-M-18,2019-04-06T20:12:22Z,A,80.88,-66.95,8848,156,81
PS-R254-M-18,2019-04-06T20:12:22Z,A,80.87,-66.95,8605,201,85
PS-R254-M-18,2019-04-06T20:43:00Z,A,80.88,-66.96,36849,229,96
PS-R254-M-18,2019-04-06T20:54:38Z,B,80.91,-66.96,13354,1036,95
PS-R254-M-18,2019-04-06T23:15:49Z,A,80.82,-66.89,14703,316,73
PS-R254-M-18,2019-04-07T00:13:28Z,B,80.78,-66.87,9942,1151,82
PS-R254-M-18,2019-04-07T00:13:51Z,B,80.76,-66.92,12561,363,109
PS-R254-M-18,2019-04-07T01:07:27Z,0,80.83,-66.88,41392,93,92
PS-R254-M-18,2019-04-07T01:07:27Z,0,80.82,-66.88,26264,251,85
PS-R254-M-18,2019-04-07T01:27:31Z,B,80.81,-66.88,21731,2814,91
PS-R254-M-18,2019-04-07T01:44:57Z,B,80.82,-66.86,81484,415,100
PS-R254-M-18,2019-04-07T02:28:20Z,B,80.81,-66.85,3707,341,95
PS-R254-M-18,2019-04-07T02:50:25Z,A,80.62,-66.83,2351,1794,21
PS-R254-M-18,2019-04-07T02:50:47Z,A,80.63,-66.87,5647,106,71
PS-R254-M-18,2019-04-07T04:11:13Z,0,80.71,-66.82,51266,198,99
PS-R254-M-18,2019-04-07T04:28:52Z,B,80.6,-66.84,1501,907,8
PS-R254-M-18,2019-04-07T05:14:23Z,0,80.62,-66.83,13321,239,72
PS-R254-M-18,2019-04-07T05:14:46Z,B,80.6,-66.84,9953,242,73
PS-R254-M-18,2019-04-07T06:59:26Z,A,80.42,-66.82,7036,3176,109
PS-R254-M-18,2019-04-07T09:56:11Z,A,80.34,-66.88,45881,416,90
PS-R254-M-18,2019-04-07T10:58:33Z,A,80.66,-66.76,190768,166,99
PS-R254-M-18,2019-04-07T11:38:34Z,A,80.81,-66.83,162604,488,90
PS-R254-M-18,2019-04-07T12:13:56Z,B,80.87,-66.83,85555,3515,90
PS-R254-M-18,2019-04-07T12:13:56Z,B,80.86,-66.83,57615,2494,90
PS-R254-M-18,2019-04-07T14:32:17Z,B,80.74,-66.9,31741,474,98
PS-R254-M-18,2019-04-07T14:51:11Z,A,81.08,-66.72,222496,271,81
PS-R254-M-18,2019-04-07T15:31:04Z,B,80.48,-66.85,64900,2942,93
PS-R254-M-18,2019-04-07T16:25:53Z,B,80.72,-66.82,95936,10548,87
PS-R254-M-18,2019-04-07T16:26:35Z,A,80.79,-66.82,24050,2414,50
PS-R254-M-18,2019-04-07T16:44:16Z,A,80.57,-66.92,8511,2790,5
PS-R254-M-18,2019-04-07T17:17:53Z,B,80.55,-66.84,27226,523,63
PS-R254-M-18,2019-04-07T17:17:53Z,B,80.6,-66.87,21529,533,77
PS-R254-M-18,2019-04-07T19:00:59Z,A,80.63,-66.85,3211,833,11
PS-R254-M-18,2019-04-07T19:01:21Z,A,80.63,-66.8,1707,596,55
PS-R254-M-18,2019-04-07T19:39:06Z,B,80.6,-66.82,3623,1095,125
PS-R254-M-18,2019-04-07T20:11:09Z,B,80.64,-66.81,3616,1059,100
PS-R254-M-18,2019-04-07T21:21:35Z,B,80.57,-66.75,9257,1687,65
PS-R254-M-18,2019-04-07T21:23:06Z,B,80.73,-66.8,3295,385,119
PS-R254-M-18,2019-04-07T21:39:47Z,B,80.73,-66.8,3098,445,109
PS-R254-M-18,2019-04-08T02:09:38Z,A,81.05,-66.67,221646,2274,93
PS-R254-M-18,2019-04-08T03:22:10Z,A,39.97,-56.82,367518,4653,16
PS-R254-M-18,2019-04-08T03:22:31Z,B,56.42,-60.65,996282,7035,25
PS-R254-M-18,2019-04-08T04:06:03Z,A,80.51,-66.91,152718,229,82
PS-R254-M-18,2019-04-08T05:35:20Z,A,80.54,-66.87,14120,4010,47
PS-R254-M-18,2019-04-08T05:35:20Z,A,80.72,-66.86,35486,696,101
PS-R254-M-18,2019-04-08T07:07:47Z,B,80.78,-66.85,30751,3389,93
PS-R254-M-18,2019-04-08T08:51:13Z,B,80.77,-66.84,23120,3827,93
PS-R254-M-18,2019-04-08T10:34:31Z,A,80.35,-66.89,41451,7478,120
PS-R254-M-18,2019-04-08T11:57:14Z,B,80.34,-66.87,44685,9668,109
PS-R254-M-18,2019-04-08T12:38:33Z,B,80.36,-66.86,42936,6864,99
PS-R254-M-18,2019-04-08T13:17:09Z,B,80.35,-66.86,36948,5928,98
PS-R254-M-18,2019-04-08T13:35:34Z,B,80.41,-66.82,7768,881,101
PS-R254-M-18,2019-04-08T15:25:14Z,B,80.28,-66.7,20248,2230,83
PS-R254-M-18,2019-04-08T15:25:57Z,0,80.7,-66.77,54647,227,92
PS-R254-M-18,2019-04-08T16:05:54Z,0,80.59,-66.83,1763,1365,94
PS-R254-M-18,2019-04-08T16:25:30Z,B,80.59,-66.82,9201,1578,90
PS-R254-M-18,2019-04-08T16:25:30Z,B,80.73,-66.76,19190,2379,90
PS-R254-M-18,2019-04-08T16:55:39Z,A,80.72,-66.84,87529,1118,83
PS-R254-M-18,2019-04-08T17:11:40Z,B,80.75,-66.83,76250,2058,84
PS-R254-M-18,2019-04-08T20:13:10Z,B,80.74,-66.94,20453,11955,155
PS-R254-M-18,2019-04-08T20:29:33Z,0,80.62,-66.79,20515,1977,57
PS-R254-M-18,2019-04-08T21:33:42Z,B,80.63,-66.84,9305,2158,95
PS-R254-M-18,2019-04-08T21:59:09Z,A,80.59,-66.85,6784,277,127
PS-R254-M-18,2019-04-08T21:59:53Z,B,80.57,-66.84,6141,365,125
PS-R254-M-18,2019-04-08T22:25:53Z,B,80.61,-66.8,5133,631,105
PS-R254-M-18,2019-04-08T23:15:32Z,B,80.62,-66.83,5101,694,98
PS-R254-M-18,2019-04-09T01:23:40Z,A,80.77,-66.81,5145,324,108
PS-R254-M-18,2019-04-09T01:44:05Z,A,80.63,-66.82,392780,595,83
PS-R254-M-18,2019-04-09T02:04:53Z,B,80.77,-66.83,141073,1861,82
PS-R254-M-18,2019-04-09T02:26:51Z,A,80.77,-66.79,1442,91,106
PS-R254-M-18,2019-04-09T03:07:57Z,B,80.78,-66.82,8785,64,89
PS-R254-M-18,2019-04-09T03:28:04Z,0,81.08,-66.78,45921,3453,98
PS-R254-M-18,2019-04-09T03:29:07Z,1,80.55,-66.79,7450,105,67
PS-R254-M-18,2019-04-09T04:08:36Z,B,80.58,-66.81,4034,133,104
PS-R254-M-18,2019-04-09T06:18:11Z,A,80.42,-66.79,23579,2973,121
PS-R254-M-18,2019-04-09T06:39:19Z,A,80.87,-66.86,14306,3608,3
PS-R254-M-18,2019-04-09T06:59:01Z,0,80.82,-66.93,24208,1937,98
PS-R254-M-18,2019-04-09T08:20:58Z,0,80.81,-66.83,20003,244,91
PS-R254-M-18,2019-04-09T11:12:24Z,B,80.76,-66.84,17694,1171,98
PS-R254-M-18,2019-04-09T12:19:01Z,0,80.71,-66.82,8685,503,61
PS-R254-M-18,2019-04-09T13:01:51Z,A,80.69,-66.75,23945,181,80
PS-R254-M-18,2019-04-09T13:17:46Z,B,80.56,-66.76,4736,641,60
PS-R254-M-18,2019-04-09T13:17:47Z,A,80.64,-66.73,9031,4992,88
PS-R254-M-18,2019-04-09T16:06:57Z,B,80.47,-66.83,171764,1531,95
PS-R254-M-18,2019-04-09T16:32:11Z,B,80.46,-66.83,86306,2581,94
PS-R254-M-18,2019-04-09T16:51:59Z,0,80.64,-66.83,127993,114,78
PS-R254-M-18,2019-04-09T17:13:43Z,0,80.59,-66.88,106594,597,85
PS-R254-M-18,2019-04-09T17:14:23Z,0,80.8,-66.86,13552,561,84
PS-R254-M-18,2019-04-09T17:54:12Z,A,80.77,-66.74,24911,570,84
PS-R254-M-18,2019-04-09T17:56:39Z,0,80.74,-66.77,4452,999,48
PS-R254-M-18,2019-04-09T21:08:41Z,B,80.93,-66.81,83738,528,82
PS-R254-M-18,2019-04-09T21:31:49Z,B,80.79,-66.82,11551,1051,85
PS-R254-M-18,2019-04-09T21:55:08Z,B,80.62,-66.85,13129,3254,145
PS-R254-M-18,2019-04-09T21:55:08Z,0,80.61,-66.85,5181,1113,146
PS-R254-M-18,2019-04-09T22:19:44Z,A,80.53,-66.83,11208,6372,56
PS-R254-M-18,2019-04-09T22:20:04Z,0,80.55,-66.85,3066,1074,144
PS-R254-M-18,2019-04-09T22:45:17Z,B,80.75,-66.86,6572,2230,162
PS-R254-M-18,2019-04-09T23:15:17Z,0,80.77,-66.8,4055,701,41
PS-R254-M-18,2019-04-10T02:39:56Z,0,80.46,-66.9,87383,2632,93
PS-R254-M-18,2019-04-10T03:01:04Z,B,80.56,-66.65,15733,2525,89
PS-R254-M-18,2019-04-10T03:50:16Z,0,80.57,-66.85,143109,191,87
PS-R254-M-18,2019-04-10T04:13:54Z,0,80.7,-66.8,12957,576,68
PS-R254-M-18,2019-04-10T04:39:05Z,B,80.68,-66.77,11861,1485,83
PS-R254-M-18,2019-04-10T04:39:27Z,0,80.65,-66.88,64845,567,83
PS-R254-M-18,2019-04-10T09:21:59Z,0,80.72,-66.9,63158,689,77
PS-R254-M-18,2019-04-10T09:22:19Z,A,81.09,-66.8,23938,656,80
PS-R254-M-18,2019-04-10T12:56:27Z,B,81.08,-66.75,55879,6279,90
PS-R254-M-18,2019-04-10T13:15:19Z,A,80.99,-66.87,99571,964,89
PS-R254-M-18,2019-04-10T13:33:45Z,A,80.85,-66.88,8412,1228,79
PS-R254-M-18,2019-04-10T13:34:05Z,1,80.67,-66.83,14242,119,78
PS-R254-M-18,2019-04-10T14:35:23Z,0,80.65,-66.85,19760,428,73
PS-R254-M-18,2019-04-10T17:00:24Z,B,80.66,-66.85,14682,2295,86
PS-R254-M-18,2019-04-10T17:35:28Z,B,80.67,-66.85,13458,2056,86
PS-R254-M-18,2019-04-10T17:55:16Z,0,80.77,-66.78,28010,160,72
PS-R254-M-18,2019-04-10T18:17:21Z,1,80.75,-66.78,1543,626,60
PS-R254-M-18,2019-04-10T22:44:58Z,A,80.66,-66.86,35286,41,94
PS-R254-M-18,2019-04-10T22:58:55Z,B,80.54,-66.85,6515,461,94
PS-R254-M-18,2019-04-10T22:59:59Z,B,80.63,-66.86,10216,274,94
PS-R254-M-18,2019-04-10T23:16:40Z,A,80.68,-66.85,20272,551,105
PS-R254-M-18,2019-04-10T23:37:42Z,A,80.5,-66.82,4663,1921,115
PS-R254-M-18,2019-04-11T00:02:14Z,B,80.68,-66.85,15197,1592,98
PS-R254-M-18,2019-04-11T00:26:15Z,A,80.6,-66.8,22830,435,79
PS-R254-M-18,2019-04-11T00:48:21Z,A,80.57,-66.79,18536,325,76
PS-R254-M-18,2019-04-11T01:08:41Z,B,80.5,-66.83,17752,170,79
PS-R254-M-18,2019-04-11T01:08:41Z,B,80.63,-66.8,26051,552,81
PS-R254-M-18,2019-04-11T03:50:27Z,B,80.69,-66.74,63899,1564,97
PS-R254-M-18,2019-04-11T04:28:16Z,A,80.87,-66.81,27754,860,83
PS-R254-M-18,2019-04-11T04:28:39Z,0,80.79,-66.76,184306,701,98
PS-R254-M-18,2019-04-11T05:02:46Z,B,80.7,-66.74,28201,681,92
PS-R254-M-18,2019-04-11T05:34:22Z,0,80.59,-66.72,13504,2141,52
PS-R254-M-18,2019-04-11T08:56:35Z,A,80.79,-66.74,8815,842,49
PS-R254-M-18,2019-04-11T10:39:49Z,0,80.55,-66.82,29421,971,118
PS-R254-M-18,2019-04-11T13:02:44Z,B,80.43,-66.82,18072,941,94
PS-R254-M-18,2019-04-11T14:01:12Z,B,80.56,-66.85,21564,686,84
PS-R254-M-18,2019-04-11T14:56:32Z,B,80.69,-66.82,19492,406,107
PS-R254-M-18,2019-04-11T14:56:32Z,B,80.39,-66.81,110169,3819,81
PS-R254-M-18,2019-04-11T15:30:27Z,B,80.65,-66.82,23902,364,98
PS-R254-M-18,2019-04-11T18:05:15Z,B,80.45,-66.74,46392,4666,93
PS-R254-M-18,2019-04-11T19:48:58Z,A,80.48,-66.79,29065,729,123
PS-R254-M-18,2019-04-11T19:48:58Z,A,80.67,-66.83,24509,226,74
PS-R254-M-18,2019-04-11T19:49:40Z,B,80.66,-66.83,10231,119,74
PS-R254-M-18,2019-04-11T20:47:37Z,A,80.76,-66.75,50477,2838,84
PS-R254-M-18,2019-04-11T23:10:47Z,A,80.3,-66.74,20164,7346,98
PS-R254-M-18,2019-04-11T23:11:07Z,0,80.61,-66.81,41911,527,114
PS-R254-M-18,2019-04-11T23:11:07Z,0,80.7,-66.85,6854,1742,114
PS-R254-M-18,2019-04-12T00:19:40Z,B,80.71,-66.84,29583,4801,90
PS-R254-M-18,2019-04-12T00:20:22Z,A,80.7,-66.84,46156,855,86
PS-R254-M-18,2019-04-12T00:44:00Z,A,80.59,-66.79,2504,206,77
PS-R254-M-18,2019-04-12T00:44:00Z,A,80.61,-66.78,8512,686,79
PS-R254-M-18,2019-04-12T01:56:26Z,A,80.8,-66.73,71532,389,80
PS-R254-M-18,2019-04-12T01:56:26Z,A,80.43,-66.77,36534,1075,111
PS-R254-M-18,2019-04-12T01:56:47Z,B,80.69,-66.75,46367,395,80
PS-R254-M-18,2019-04-12T02:21:33Z,0,80.72,-66.75,52283,309,87
PS-R254-M-18,2019-04-12T02:22:38Z,B,80.76,-66.75,41301,1026,89
PS-R254-M-18,2019-04-12T04:04:14Z,B,80.54,-66.7,8917,1224,64
PS-R254-M-18,2019-04-12T04:04:58Z,B,80.54,-66.71,9205,1252,65
PS-R254-M-18,2019-04-12T04:50:45Z,B,80.53,-66.68,9340,1962,76
PS-R254-M-18,2019-04-12T05:15:52Z,B,80.53,-66.7,4276,508,74
PS-R254-M-18,2019-04-12T05:16:36Z,1,80.43,-66.79,9616,135,96
PS-R254-M-18,2019-04-12T10:00:33Z,B,80.34,-66.69,8139,1071,90
PS-R254-M-18,2019-04-12T11:40:41Z,0,80.74,-66.77,352696,249,100
PS-R254-M-18,2019-04-12T12:39:41Z,B,80.75,-66.76,33040,1945,98
PS-R254-M-18,2019-04-12T14:01:10Z,A,80.66,-66.78,24455,1153,56
PS-R254-M-18,2019-04-12T14:21:21Z,0,80.86,-66.59,158248,11284,88
PS-R254-M-18,2019-04-12T14:38:27Z,B,80.53,-66.36,166130,7667,93
PS-R254-M-18,2019-04-12T14:39:28Z,0,80.44,-66.76,279389,943,95
PS-R254-M-18,2019-04-12T15:04:26Z,B,80.45,-66.73,60975,2988,94
PS-R254-M-18,2019-04-12T15:05:08Z,A,80.56,-66.78,2007,1100,125
PS-R254-M-18,2019-04-12T15:36:35Z,B,80.63,-66.77,4684,261,113
PS-R254-M-18,2019-04-12T16:15:00Z,A,80.68,-66.8,8473,183,108
PS-R254-M-18,2019-04-12T16:15:43Z,A,80.73,-66.82,3470,193,94
PS-R254-M-18,2019-04-12T19:01:13Z,A,80.72,-66.74,514,325,81
PS-R254-M-18,2019-04-12T19:01:13Z,A,80.72,-66.75,6623,1387,174
PS-R254-M-18,2019-04-12T19:24:02Z,0,80.6,-66.79,9701,1318,125
PS-R254-M-18,2019-04-12T20:10:30Z,B,80.66,-66.77,8280,1107,47
PS-R254-M-18,2019-04-12T20:32:47Z,0,80.75,-66.8,30202,1059,55
PS-R254-M-18,2019-04-12T20:55:29Z,A,80.7,-66.75,6877,765,105
PS-R254-M-18,2019-04-12T21:17:10Z,A,80.61,-66.74,3299,1377,47
PS-R254-M-18,2019-04-12T21:17:32Z,0,80.77,-66.82,12770,280,82
PS-R254-M-18,2019-04-13T00:07:52Z,0,80.69,-66.84,35627,123,90
PS-R254-M-18,2019-04-13T00:25:18Z,B,80.68,-66.84,24739,643,90
PS-R254-M-18,2019-04-13T00:27:03Z,B,80.7,-66.83,9561,277,90
PS-R254-M-18,2019-04-13T00:42:55Z,B,80.63,-66.83,10140,745,91
PS-R254-M-18,2019-04-13T01:03:17Z,B,80.64,-66.81,8408,987,91
PS-R254-M-18,2019-04-13T01:20:39Z,1,80.7,-66.82,10357,73,80
PS-R254-M-18,2019-04-13T01:38:56Z,B,80.7,-66.82,7785,1111,88
PS-R254-M-18,2019-04-13T01:58:13Z,B,80.67,-66.8,12763,542,78
PS-R254-M-18,2019-04-13T05:29:25Z,A,80.67,-66.76,13088,155,76
PS-R254-M-18,2019-04-13T07:14:51Z,B,80.67,-66.72,6178,586,79
PS-R254-M-18,2019-04-13T10:33:13Z,0,80.81,-66.8,38408,166,98
PS-R254-M-18,2019-04-13T12:23:57Z,B,80.79,-66.73,21177,813,90
PS-R254-M-18,2019-04-13T12:54:01Z,0,80.59,-66.78,10795,669,114
PS-R254-M-18,2019-04-13T15:14:11Z,1,80.71,-66.81,724,464,43
PS-R254-M-18,2019-04-13T15:36:59Z,A,80.61,-66.78,6516,271,73
PS-R254-M-18,2019-04-13T15:37:44Z,0,80.76,-66.78,49421,182,72
PS-R254-M-18,2019-04-13T15:59:27Z,B,80.74,-66.79,12531,1538,82
PS-R254-M-18,2019-04-13T16:00:52Z,A,80.65,-66.81,31211,2112,82
PS-R254-M-18,2019-04-13T16:30:03Z,2,80.68,-66.79,7333,24,86
PS-R254-M-18,2019-04-13T16:51:23Z,A,80.67,-66.83,15782,796,87
PS-R254-M-18,2019-04-13T17:08:01Z,0,80.76,-66.82,6472,3606,128
PS-R254-M-18,2019-04-13T17:28:08Z,B,80.74,-66.83,8651,2703,92
PS-R254-M-18,2019-04-13T17:47:35Z,B,80.73,-66.79,11870,2299,85
PS-R254-M-18,2019-04-13T20:13:16Z,A,80.7,-66.84,54637,571,73
PS-R254-M-18,2019-04-13T20:34:00Z,A,80.79,-66.82,4261,1836,38
PS-R254-M-18,2019-04-13T20:34:00Z,A,80.71,-66.84,5126,386,116
PS-R254-M-18,2019-04-13T20:57:42Z,A,80.64,-66.83,1861,343,70
PS-R254-M-18,2019-04-13T21:53:31Z,A,80.69,-66.83,13078,252,89
PS-R254-M-18,2019-04-13T22:10:08Z,A,80.79,-66.8,22430,578,95
PS-R254-M-18,2019-04-13T22:10:08Z,A,80.77,-66.82,63699,92,98
PS-R254-M-18,2019-04-13T22:26:52Z,B,80.76,-66.82,20066,939,96
PS-R254-M-18,2019-04-13T22:44:11Z,A,80.79,-66.82,2871,1710,20
PS-R254-M-18,2019-04-13T23:01:25Z,B,80.8,-66.83,3679,1472,105
PS-R254-M-18,2019-04-14T01:09:01Z,B,80.82,-66.86,23670,61,104
PS-R254-M-18,2019-04-14T01:43:57Z,0,80.7,-66.83,15272,1775,61
PS-R254-M-18,2019-04-14T02:10:37Z,A,80.87,-66.91,12699,190,90
PS-R254-M-18,2019-04-14T02:27:55Z,A,80.64,-66.92,12209,604,97
PS-R254-M-18,2019-04-14T02:28:41Z,A,80.61,-66.9,44917,245,75
PS-R254-M-18,2019-04-14T02:48:17Z,A,80.79,-66.83,21173,522,100
PS-R254-M-18,2019-04-14T03:23:59Z,B,80.81,-66.84,16499,1801,95
PS-R254-M-18,2019-04-14T03:45:24Z,0,80.81,-66.83,78491,238,85
PS-R254-M-18,2019-04-14T06:13:20Z,A,80.61,-66.84,7719,6393,44
PS-R254-M-18,2019-04-14T10:37:17Z,A,80.61,-66.69,66779,1358,91
PS-R254-M-18,2019-04-14T11:51:41Z,B,81.1,-66.84,67811,1812,83
PS-R254-M-18,2019-04-14T13:38:47Z,B,80.93,-66.76,126871,2961,78
PS-R254-M-18,2019-04-14T13:39:09Z,A,80.86,-66.78,185036,573,70
PS-R254-M-18,2019-04-14T14:01:41Z,B,80.62,-66.83,18837,1941,56
PS-R254-M-18,2019-04-14T16:06:33Z,B,80.72,-66.83,28923,2217,89
PS-R254-M-18,2019-04-14T16:37:30Z,A,80.66,-66.79,83032,169,79
PS-R254-M-18,2019-04-14T16:58:49Z,A,80.8,-66.77,8134,489,65
PS-R254-M-18,2019-04-14T16:58:49Z,A,80.83,-66.73,10802,696,71
PS-R254-M-18,2019-04-14T17:20:58Z,B,80.79,-66.77,7747,1369,75
PS-R254-M-18,2019-04-14T17:41:20Z,B,80.79,-66.77,6071,1269,80
PS-R254-M-18,2019-04-14T17:42:24Z,B,80.72,-66.77,26802,1841,81
PS-R254-M-18,2019-04-14T18:44:26Z,A,80.47,-66.8,9687,3860,153
PS-R254-M-18,2019-04-14T21:32:21Z,A,80.56,-66.82,37512,511,80
PS-R254-M-18,2019-04-14T21:52:13Z,1,80.48,-66.83,2908,401,124
PS-R254-M-18,2019-04-14T21:53:53Z,B,80.39,-66.76,31673,1347,126
PS-R254-M-18,2019-04-14T22:12:51Z,1,80.46,-66.8,3964,362,129
PS-R254-M-18,2019-04-14T22:33:24Z,A,80.52,-66.81,4578,639,68
PS-R254-M-18,2019-04-14T22:33:44Z,B,80.51,-66.81,8562,1224,67
PS-R254-M-18,2019-04-14T23:10:25Z,B,80.5,-66.82,3081,902,64
PS-R254-M-18,2019-04-14T23:27:50Z,B,80.61,-66.79,10744,116,107
PS-R254-M-18,2019-04-14T23:44:46Z,A,80.6,-66.79,3840,153,87
PS-R254-M-18,2019-04-14T23:45:53Z,A,80.69,-66.78,10690,595,93
PS-R254-M-18,2019-04-15T02:02:56Z,A,80.64,-66.65,91272,567,81
PS-R254-M-18,2019-04-15T02:03:18Z,B,80.31,-66.72,67689,482,85
PS-R254-M-18,2019-04-15T02:26:13Z,0,80.39,-66.72,393739,122,99
PS-R254-M-18,2019-04-15T02:46:19Z,B,80.49,-66.73,19607,851,88
PS-R254-M-18,2019-04-15T03:08:00Z,0,80.47,-66.71,92434,80,96
PS-R254-M-18,2019-04-15T03:33:34Z,B,80.47,-66.71,2682,827,81
PS-R254-M-18,2019-04-15T03:34:13Z,A,80.49,-66.64,6734,225,77
PS-R254-M-18,2019-04-15T04:16:27Z,A,80.5,-66.68,15148,653,79
PS-R254-M-18,2019-04-15T04:53:19Z,B,80.49,-66.68,21139,1966,83
PS-R254-M-18,2019-04-15T08:29:45Z,0,80.26,-66.57,20864,793,135
PS-R254-M-18,2019-04-15T13:04:58Z,B,80.27,-66.44,67805,666,100
PS-R254-M-18,2019-04-15T13:25:26Z,B,80.17,-66.56,25211,4607,93
PS-R254-M-18,2019-04-15T13:26:10Z,A,80.19,-66.55,35501,567,64
PS-R254-M-18,2019-04-15T13:26:54Z,B,80.23,-66.52,25329,605,64
PS-R254-M-18,2019-04-15T14:05:57Z,A,80.39,-66.4,42276,1378,87
PS-R254-M-18,2019-04-15T14:28:59Z,A,80.34,-66.44,36698,690,93
PS-R254-M-18,2019-04-15T14:50:07Z,A,80.4,-66.39,17945,212,78
PS-R254-M-18,2019-04-15T15:09:33Z,B,80.32,-66.42,16303,749,86
PS-R254-M-18,2019-04-15T15:09:54Z,B,80.34,-66.39,15685,1433,81
PS-R254-M-18,2019-04-15T17:27:58Z,A,80.34,-66.32,64067,26,81
PS-R254-M-18,2019-04-15T17:27:58Z,A,80.34,-66.31,16222,108,84
PS-R254-M-18,2019-04-15T17:54:18Z,A,80.17,-66.35,1440,52,95
PS-R254-M-18,2019-04-15T19:04:48Z,A,80.22,-66.33,7092,78,70
PS-R254-M-18,2019-04-15T19:04:48Z,A,80.12,-66.33,2036,200,123
PS-R254-M-18,2019-04-15T19:31:24Z,A,80.23,-66.33,4911,143,63
PS-R254-M-18,2019-04-15T20:04:44Z,B,80.24,-66.31,3444,457,73
PS-R254-M-18,2019-04-15T20:47:50Z,B,80.25,-66.28,4195,550,77
PS-R254-M-18,2019-04-15T20:47:52Z,A,80.09,-66.28,13778,1816,52
PS-R254-M-18,2019-04-15T22:55:19Z,A,80.02,-66.22,8234,1866,169
PS-R254-M-18,2019-04-15T23:32:01Z,0,79.97,-66.3,53069,111,89
PS-R254-M-18,2019-04-15T23:32:21Z,1,80.02,-66.3,3508,201,96
PS-R254-M-18,2019-04-15T23:51:25Z,A,80.03,-66.26,9701,323,91
PS-R254-M-18,2019-04-16T00:29:23Z,A,80.1,-66.28,10371,312,76
PS-R254-M-18,2019-04-16T03:12:16Z,0,80.17,-66.21,102234,193,84
PS-R254-M-18,2019-04-16T03:52:37Z,0,80.07,-66.29,90482,237,91
PS-R254-M-18,2019-04-16T04:32:06Z,0,80.01,-66.29,33673,135,91
PS-R254-M-18,2019-04-16T04:50:44Z,B,79.88,-66.27,13740,1117,85
PS-R254-M-18,2019-04-16T05:34:12Z,B,79.85,-66.29,18224,2246,82
PS-R254-M-18,2019-04-16T08:06:24Z,B,79.71,-66.36,12759,10581,57
PS-R254-M-18,2019-04-16T09:52:24Z,A,79.77,-66.28,11427,201,87
PS-R254-M-18,2019-04-16T11:25:13Z,B,79.71,-66.3,17824,857,89
PS-R254-M-18,2019-04-16T13:54:30Z,B,79.8,-66.21,44593,929,89
PS-R254-M-18,2019-04-16T14:13:59Z,B,79.74,-66.21,89134,518,101
PS-R254-M-18,2019-04-16T14:36:31Z,B,79.78,-66.23,29510,825,99
PS-R254-M-18,2019-04-16T14:54:46Z,A,79.85,-66.24,26526,125,96
PS-R254-M-18,2019-04-16T14:55:09Z,B,79.91,-66.25,1724,154,91
PS-R254-M-18,2019-04-16T15:28:19Z,B,79.9,-66.26,3846,156,91
PS-R254-M-18,2019-04-16T15:28:54Z,A,79.91,-66.32,91919,274,88
PS-R254-M-18,2019-04-16T15:48:05Z,B,79.9,-66.26,3509,271,91
PS-R254-M-18,2019-04-16T16:04:25Z,B,79.85,-66.32,16059,196,91
PS-R254-M-18,2019-04-16T18:10:04Z,0,80.02,-66.32,118561,433,68
PS-R254-M-18,2019-04-16T18:11:09Z,B,80.02,-66.33,64841,450,68
PS-R254-M-18,2019-04-16T18:42:02Z,B,79.82,-66.34,17677,2185,90
PS-R254-M-18,2019-04-16T18:57:14Z,B,79.77,-66.27,22873,384,79
PS-R254-M-18,2019-04-16T19:14:34Z,0,79.8,-66.35,11547,201,57
PS-R254-M-18,2019-04-16T19:16:42Z,B,79.81,-66.35,4463,245,59
PS-R254-M-18,2019-04-16T19:48:31Z,B,79.87,-66.35,4348,1074,62
PS-R254-M-18,2019-04-16T23:05:57Z,B,80.05,-66.36,21892,1762,132
PS-R254-M-18,2019-04-16T23:21:49Z,B,80.05,-66.35,11170,1951,126
PS-R254-M-18,2019-04-16T23:22:35Z,B,79.94,-66.37,5650,811,84
PS-R254-M-18,2019-04-16T23:41:21Z,B,79.98,-66.37,16420,4671,102
PS-R254-M-18,2019-04-17T00:15:28Z,B,79.9,-66.36,7961,3121,104
