id,date,lc,lon,lat,smaj,smin,eor
F02-B-17,2017-10-24T04:44:47.106916Z,G,55.4267816402851,-43.415761631424,,,
F02-B-17,2017-10-24T04:44:48.203893Z,G,55.4269086737998,-43.4151916661041,,,
F02-B-17,2017-10-24T05:11:47.443430Z,G,55.4087770976396,-43.4155298721325,,,
F02-B-17,2017-10-24T05:13:17.132895Z,G,55.4087288697536,-43.415628852598,,,
F02-B-17,2017-10-24T05:13:22.082034Z,G,55.4087465634606,-43.4158146694801,,,
F02-B-17,2017-10-24T05:38:22.627134Z,G,55.3950310779418,-43.4115282432316,,,
F02-B-17,2017-10-24T05:39:28.959162Z,G,55.3942523336281,-43.4138817073652,,,
F02-B-17,2017-10-24T05:39:31.202420Z,G,55.3944081594561,-43.4139810631128,,,
F02-B-17,2017-10-24T06:04:54.189432Z,G,55.3832921871765,-43.4175584355016,,,
F02-B-17,2017-10-24T06:04:55.310438Z,G,55.3833259607427,-43.4172689417427,,,
F02-B-17,2017-10-24T06:05:56.901786Z,G,55.3831185681695,-43.417685402435,,,
F02-B-17,2017-10-24T06:05:59.221880Z,G,55.383405264864,-43.417480021849,,,
F02-B-17,2017-10-24T06:33:38.470031Z,G,55.373886206489,-43.4265113071294,,,
F02-B-17,2017-10-24T06:33:39.552051Z,G,55.3742518289279,-43.427061769366,,,
F02-B-17,2017-10-24T06:35:27.749754Z,G,55.3732071863011,-43.4267200279207,,,
F02-B-17,2017-10-24T07:01:53.924675Z,G,55.3576144002553,-43.4278671631074,,,
F02-B-17,2017-10-24T07:03:06.284321Z,G,55.3575198834183,-43.428007023318,,,
F02-B-17,2017-10-24T07:03:10.044077Z,G,55.3570023218287,-43.4284474145,,,
F02-B-17,2017-10-24T07:28:36.620539Z,G,55.3438297027288,-43.4261903182209,,,
F02-B-17,2017-10-24T07:29:39.366175Z,G,55.3435862369587,-43.4263728184447,,,
F02-B-17,2017-10-24T07:53:46.074341Z,G,55.3297399065235,-43.4250584328851,,,
F02-B-17,2017-10-24T07:53:52.685832Z,G,55.3302063302764,-43.4243706856125,,,
F02-B-17,2017-10-24T07:55:01.883626Z,G,55.3298120162683,-43.4249395847828,,,
F02-B-17,2017-10-24T08:18:44.628212Z,G,55.3198338620654,-43.4218522666904,,,
F02-B-17,2017-10-24T08:18:45.711057Z,G,55.3197166510606,-43.4220530028237,,,
F02-B-17,2017-10-24T08:19:50.352378Z,G,55.3196641789038,-43.4221881018232,,,
F02-B-17,2017-10-24T08:19:51.462290Z,G,55.3196748134773,-43.4220305063333,,,
F02-B-17,2017-10-24T08:45:11.222654Z,G,55.3053064538062,-43.4205973669684,,,
F02-B-17,2017-10-24T09:09:45.809959Z,G,55.2931132621646,-43.4184925452071,,,
F02-B-17,2017-10-24T09:34:51.807342Z,G,55.2782259652755,-43.4172198185513,,,
F02-B-17,2017-10-24T09:34:53.716555Z,G,55.2781847576202,-43.4171059092389,,,
F02-B-17,2017-10-24T09:59:14.198143Z,G,55.2700780878589,-43.4124854117691,,,
F02-B-17,2017-10-24T09:59:15.319682Z,G,55.2702449569344,-43.4126014661836,,,
F02-B-17,2017-10-24T10:00:17.016078Z,G,55.2704104594962,-43.4124884330002,,,
F02-B-17,2017-10-24T10:00:18.196277Z,G,55.2704090874218,-43.4133147621481,,,
F02-B-17,2017-10-24T10:01:19.744696Z,G,55.2702736050117,-43.4128612378572,,,
F02-B-17,2017-10-24T10:25:42.429560Z,G,55.2582377893059,-43.407521096213,,,
F02-B-17,2017-10-24T10:26:57.167689Z,G,55.2584841878108,-43.4075751059102,,,
F02-B-17,2017-10-24T10:52:11.147044Z,G,55.2418026875808,-43.4053739598157,,,
F02-B-17,2017-10-24T10:52:12.266049Z,G,55.2418502977069,-43.4055157483533,,,
F02-B-17,2017-10-24T10:53:16.003573Z,G,55.2419082112356,-43.4056979296093,,,
F02-B-17,2017-10-24T10:53:17.113353Z,G,55.2418546246312,-43.4054734576663,,,
F02-B-17,2017-10-24T11:18:29.312604Z,G,55.2258759699289,-43.4032543872021,,,
F02-B-17,2017-10-24T11:18:32.587873Z,G,55.2258557579367,-43.4034569016395,,,
F02-B-17,2017-10-24T11:19:40.060118Z,G,55.2253784222544,-43.4034677713221,,,
F02-B-17,2017-10-24T11:19:41.192792Z,G,55.2257173751243,-43.4034999020816,,,
F02-B-17,2017-10-24T11:43:19.292724Z,G,55.210986070391,-43.4010853673287,,,
F02-B-17,2017-10-24T11:43:20.403933Z,G,55.2108142744042,-43.4009203652613,,,
F02-B-17,2017-10-24T11:43:40Z,B,54.8025,-43.3901,545323,3155,104
F02-B-17,2017-10-24T11:44:22.109603Z,G,55.2103531142634,-43.4015847652166,,,
F02-B-17,2017-10-24T11:44:23.054720Z,G,55.209638343359,-43.4020131018476,,,
F02-B-17,2017-10-24T11:45:30.698590Z,G,55.2106321218195,-43.4012080794679,,,
F02-B-17,2017-10-24T11:45:31.897064Z,G,55.2112551075608,-43.4009651970955,,,
F02-B-17,2017-10-24T12:09:44.721069Z,G,55.1956844160078,-43.3981704982448,,,
F02-B-17,2017-10-24T12:09:45.775439Z,G,55.1954855721631,-43.3981427582095,,,
F02-B-17,2017-10-24T12:10:49.283936Z,G,55.1949300182544,-43.3984839561201,,,
F02-B-17,2017-10-24T12:10:50.489431Z,G,55.1957571776451,-43.3982082211645,,,
F02-B-17,2017-10-24T12:11:52.680383Z,G,55.1955107477229,-43.3983965019858,,,
F02-B-17,2017-10-24T12:11:53.822863Z,G,55.1956738046956,-43.3982732525195,,,
F02-B-17,2017-10-24T12:35:49.324985Z,G,55.1830307770186,-43.3951096610484,,,
F02-B-17,2017-10-24T12:35:50.432734Z,G,55.1830157084171,-43.3951191299827,,,
F02-B-17,2017-10-24T12:36:52.248119Z,G,55.1837317285462,-43.3957835906436,,,
F02-B-17,2017-10-24T13:00:25.130307Z,G,55.1697727568717,-43.395270168913,,,
F02-B-17,2017-10-24T13:01:33.289925Z,G,55.1696389872473,-43.3954334166146,,,
F02-B-17,2017-10-24T13:01:35.310152Z,G,55.1696189835905,-43.3955763720719,,,
F02-B-17,2017-10-24T13:23:19Z,B,55.1381,-43.5166,14143,449,53
F02-B-17,2017-10-24T13:23:37.893302Z,G,55.156521287597,-43.3949750140681,,,
F02-B-17,2017-10-24T13:23:39.002640Z,G,55.1566344576517,-43.3949930749787,,,
F02-B-17,2017-10-24T13:24:41.020258Z,G,55.1565735262721,-43.3951297732447,,,
F02-B-17,2017-10-24T13:24:47.463162Z,G,55.1566946095141,-43.3955638543867,,,
F02-B-17,2017-10-24T13:48:15.127625Z,G,55.1410080078967,-43.3922312044909,,,
F02-B-17,2017-10-24T13:48:16.260439Z,G,55.1414105437439,-43.3921032101268,,,
F02-B-17,2017-10-24T13:49:21.778219Z,G,55.1411422878452,-43.3922567490323,,,
F02-B-17,2017-10-24T14:10:06.617916Z,G,55.1291176709431,-43.3888673667431,,,
F02-B-17,2017-10-24T14:11:12.277337Z,G,55.1289759252552,-43.3889885521214,,,
F02-B-17,2017-10-24T14:11:15.381001Z,G,55.1290458138064,-43.3889550742727,,,
F02-B-17,2017-10-24T14:34:09Z,B,55.1894,-43.5181,6094,1523,52
F02-B-17,2017-10-24T14:34:27.968871Z,G,55.1169226013775,-43.3901462349617,,,
F02-B-17,2017-10-24T14:34:29.089937Z,G,55.1170438133651,-43.3902408917638,,,
F02-B-17,2017-10-24T14:35:30.716921Z,G,55.1170802267822,-43.3904588720625,,,
F02-B-17,2017-10-24T14:35:31.805358Z,G,55.1170524426538,-43.3903984151577,,,
F02-B-17,2017-10-24T14:36:34.921089Z,G,55.1167867609521,-43.3907975015693,,,
F02-B-17,2017-10-24T15:01:36.498702Z,G,55.1041011045501,-43.3904012419668,,,
F02-B-17,2017-10-24T15:01:44.506856Z,G,55.1042938266896,-43.3903407054112,,,
F02-B-17,2017-10-24T15:23:15.082948Z,G,55.0931547885563,-43.3871472931439,,,
F02-B-17,2017-10-24T15:23:20.024180Z,G,55.0932815497614,-43.3872050376712,,,
F02-B-17,2017-10-24T15:24:21.660780Z,G,55.093446554029,-43.3873912880222,,,
F02-B-17,2017-10-24T15:24:24.779140Z,G,55.092531478066,-43.3870249393318,,,
F02-B-17,2017-10-24T15:44:10.107593Z,G,55.0823694733329,-43.3854720373796,,,
F02-B-17,2017-10-24T15:44:11.211721Z,G,55.082262025769,-43.3854480187661,,,
F02-B-17,2017-10-24T15:45:25.542539Z,G,55.0826748658429,-43.3857161044639,,,
F02-B-17,2017-10-24T16:04:30.884244Z,G,55.0730062470129,-43.3839510691301,,,
F02-B-17,2017-10-24T16:04:34.305097Z,G,55.0727925221991,-43.3836496209895,,,
F02-B-17,2017-10-24T16:05:44.896647Z,G,55.0731520852332,-43.3840471934274,,,
F02-B-17,2017-10-24T16:05:46.146490Z,G,55.0742102829696,-43.3848577242888,,,
F02-B-17,2017-10-24T16:26:01.037939Z,G,55.0633861442198,-43.3809551717048,,,
F02-B-17,2017-10-24T16:26:02.161197Z,G,55.0634322606843,-43.3812803005006,,,
F02-B-17,2017-10-24T16:26:28Z,B,55.2063,-43.5802,7832,2377,55
F02-B-17,2017-10-24T16:27:06.496827Z,G,55.063753539347,-43.3814796085081,,,
F02-B-17,2017-10-24T16:27:07.647294Z,G,55.0643551820402,-43.3817525609765,,,
F02-B-17,2017-10-24T16:47:29.733011Z,G,55.0534952178871,-43.3783672807539,,,
F02-B-17,2017-10-24T16:47:30.838054Z,G,55.0534557306173,-43.3783149310512,,,
F02-B-17,2017-10-24T16:48:32.726403Z,G,55.0538060213703,-43.3782029426182,,,
F02-B-17,2017-10-24T16:48:36.200232Z,G,55.0534873025535,-43.3784549285569,,,
F02-B-17,2017-10-24T17:08:22Z,B,55.2524,-43.4245,44526,1826,82
F02-B-17,2017-10-24T17:08:22.143568Z,G,55.044814824469,-43.3764010753651,,,
F02-B-17,2017-10-24T17:08:24.439633Z,G,55.0447511782943,-43.3762149440945,,,
F02-B-17,2017-10-24T17:09:28.128073Z,G,55.0443519676414,-43.3764362219976,,,
F02-B-17,2017-10-24T17:09:31.570802Z,G,55.0445064174363,-43.3764046203263,,,
F02-B-17,2017-10-24T17:28:41.689729Z,G,55.0361271989348,-43.3759418877415,,,
F02-B-17,2017-10-24T17:28:45.558497Z,G,55.0363398057079,-43.3756701549842,,,
F02-B-17,2017-10-24T17:29:47.849922Z,G,55.0364461662185,-43.3760849448646,,,
F02-B-17,2017-10-24T17:29:54.411433Z,G,55.0351428753746,-43.3755295434328,,,
F02-B-17,2017-10-24T17:48:42.268059Z,G,55.0287547084887,-43.3742579507523,,,
F02-B-17,2017-10-24T17:48:43.378655Z,G,55.0289433334376,-43.3743019108548,,,
F02-B-17,2017-10-24T17:49:45.714527Z,G,55.0281826087414,-43.3736740820898,,,
F02-B-17,2017-10-24T17:49:50.241660Z,G,55.0290552607029,-43.3743976752545,,,
F02-B-17,2017-10-24T18:08:32.657660Z,G,55.02103070039,-43.373134106293,,,
F02-B-17,2017-10-24T18:08:36.101103Z,G,55.0211432540097,-43.3730028186133,,,
F02-B-17,2017-10-24T18:09:40.527398Z,G,55.0212445838024,-43.3732114378058,,,
F02-B-17,2017-10-24T18:09:41.520262Z,G,55.0197798571179,-43.3721158535827,,,
F02-B-17,2017-10-24T18:31:03.529452Z,G,55.0183884374999,-43.3793003033146,,,
F02-B-17,2017-10-24T18:32:05.136289Z,G,55.0185938880266,-43.3793202677501,,,
F02-B-17,2017-10-24T18:32:06.281193Z,G,55.0190681250336,-43.3796210794405,,,
F02-B-17,2017-10-24T18:51:10.680297Z,G,55.0098216397286,-43.3800570877922,,,
F02-B-17,2017-10-24T18:51:11.774336Z,G,55.0096352093689,-43.3797734932266,,,
F02-B-17,2017-10-24T18:51:13Z,B,54.9938,-43.4169,12382,1748,148
F02-B-17,2017-10-24T18:52:14.548971Z,G,55.0101813171136,-43.3801391122401,,,
F02-B-17,2017-10-24T18:52:21.677769Z,G,55.0096806730604,-43.3801023785511,,,
F02-B-17,2017-10-24T19:11:05.510167Z,G,55.0023826174871,-43.3777194431938,,,
F02-B-17,2017-10-24T19:11:06.630931Z,G,55.0022185585755,-43.3779840766312,,,
F02-B-17,2017-10-24T19:12:08.538210Z,G,55.0025751251116,-43.3779035765272,,,
F02-B-17,2017-10-24T19:12:09.654830Z,G,55.002600857229,-43.3778295165852,,,
F02-B-17,2017-10-24T19:31:15.592388Z,G,54.9961397727153,-43.3783808154348,,,
F02-B-17,2017-10-24T19:31:16.717085Z,G,54.9957502900298,-43.3778748225887,,,
F02-B-17,2017-10-24T19:32:18.360072Z,G,54.9965868354937,-43.3782092791141,,,
F02-B-17,2017-10-24T19:32:20.771546Z,G,54.9959355531097,-43.37829038944,,,
F02-B-17,2017-10-24T19:51:18.198478Z,G,54.990755244989,-43.3748895965607,,,
F02-B-17,2017-10-24T19:51:22.448828Z,G,54.9906762692831,-43.3746597992453,,,
F02-B-17,2017-10-24T19:52:24.058723Z,G,54.9910567406577,-43.3746970088457,,,
F02-B-17,2017-10-24T20:11:52.423920Z,G,54.9815075185646,-43.3717856499588,,,
F02-B-17,2017-10-24T20:11:59.875318Z,G,54.9814933740052,-43.3719346221599,,,
F02-B-17,2017-10-24T20:13:03.041220Z,G,54.9818713298631,-43.3718476524631,,,
F02-B-17,2017-10-24T20:32:18.841438Z,G,54.9727132071967,-43.3686288811893,,,
F02-B-17,2017-10-24T20:32:19.964084Z,G,54.9725173609145,-43.3682100087392,,,
F02-B-17,2017-10-24T20:33:24.979814Z,G,54.9727757250567,-43.3684069323078,,,
F02-B-17,2017-10-24T20:51:51.925279Z,G,54.9668390220085,-43.366297864063,,,
F02-B-17,2017-10-24T20:51:55.344029Z,G,54.9661053113899,-43.3672702019888,,,
F02-B-17,2017-10-24T20:52:58.904266Z,G,54.9658793341374,-43.3663349173613,,,
F02-B-17,2017-10-24T20:53:04.977397Z,G,54.9662142545696,-43.3668106296977,,,
F02-B-17,2017-10-24T21:12:25.201058Z,G,54.9608873503597,-43.363003863991,,,
F02-B-17,2017-10-24T21:12:26.306292Z,G,54.9610460139573,-43.3629160219318,,,
F02-B-17,2017-10-24T21:31:16.761104Z,G,54.9554300506339,-43.3613950263971,,,
F02-B-17,2017-10-24T21:32:18.206848Z,G,54.9535988082267,-43.3612297450802,,,
F02-B-17,2017-10-24T21:50:30.800771Z,G,54.9486880221032,-43.3573712153243,,,
F02-B-17,2017-10-24T21:50:33.710632Z,G,54.9486633972224,-43.3575320977763,,,
F02-B-17,2017-10-24T21:51:36.734299Z,G,54.9484301917076,-43.3568586014057,,,
F02-B-17,2017-10-24T21:51:37.868984Z,G,54.948637006921,-43.3571654583143,,,
F02-B-17,2017-10-24T22:10:55.624372Z,G,54.9413015007677,-43.3542479960524,,,
F02-B-17,2017-10-24T22:11:01.360059Z,G,54.9410907758877,-43.354287851155,,,
F02-B-17,2017-10-24T22:11:53.081916Z,G,54.8562083182814,-43.3597203716044,,,
F02-B-17,2017-10-24T22:12:04.050163Z,G,54.9414855794574,-43.3545633953445,,,
F02-B-17,2017-10-24T22:13:05.593462Z,G,54.9410463694263,-43.3536534508952,,,
F02-B-17,2017-10-24T22:31:00.460193Z,G,54.9350169309646,-43.3518816072101,,,
F02-B-17,2017-10-24T22:32:05.115586Z,G,54.9327882538101,-43.351051264814,,,
F02-B-17,2017-10-24T22:51:43.162032Z,G,54.9251000582377,-43.3466167250516,,,
F02-B-17,2017-10-24T22:51:44.257128Z,G,54.9253062044166,-43.3467309570497,,,
F02-B-17,2017-10-24T22:52:51.669044Z,G,54.9254219718147,-43.3465408715893,,,
F02-B-17,2017-10-24T22:52:54.595793Z,G,54.9253186326444,-43.3465792012788,,,
F02-B-17,2017-10-24T23:13:31.714420Z,G,54.9292975951157,-43.3384882002543,,,
F02-B-17,2017-10-24T23:13:32.825679Z,G,54.929271140374,-43.3384794740225,,,
F02-B-17,2017-10-24T23:14:36.853244Z,G,54.929199798796,-43.338383396785,,,
F02-B-17,2017-10-24T23:14:37.985344Z,G,54.9288853556012,-43.3382610528738,,,
F02-B-17,2017-10-24T23:33:22.002291Z,G,54.9247764024153,-43.3377258137733,,,
F02-B-17,2017-10-24T23:33:23.122452Z,G,54.9248906025896,-43.3377224797096,,,
F02-B-17,2017-10-24T23:34:26.641278Z,G,54.9251140652138,-43.3376673119944,,,
F02-B-17,2017-10-24T23:34:32.722044Z,G,54.92507083105,-43.3377050337095,,,
F02-B-17,2017-10-24T23:53:28.155334Z,G,54.9165487218078,-43.3367240258418,,,
F02-B-17,2017-10-24T23:53:29.252250Z,G,54.9165798901608,-43.3368027010978,,,
F02-B-17,2017-10-24T23:54:36.576830Z,G,54.9160391071311,-43.3369691839783,,,
F02-B-17,2017-10-25T00:13:37.705543Z,G,54.9064764005604,-43.3372042253288,,,
F02-B-17,2017-10-25T00:14:51.036155Z,G,54.9065706492222,-43.3371473862356,,,
F02-B-17,2017-10-25T00:34:24.153640Z,G,54.8948356937083,-43.3367879298122,,,
F02-B-17,2017-10-25T00:34:27.791480Z,G,54.8946920710989,-43.3367111828053,,,
F02-B-17,2017-10-25T00:35:32.123750Z,G,54.8956810110244,-43.3366724982885,,,
F02-B-17,2017-10-25T00:55:27.979062Z,G,54.8867862228844,-43.3359086006423,,,
F02-B-17,2017-10-25T00:55:31.408675Z,G,54.8877572477488,-43.3364454343741,,,
F02-B-17,2017-10-25T00:56:43.102392Z,G,54.8872806155138,-43.3361053412755,,,
F02-B-17,2017-10-25T01:16:06.690348Z,G,54.875579614054,-43.3343005329957,,,
F02-B-17,2017-10-25T01:37:28.759747Z,G,54.8660185738405,-43.3322654095972,,,
F02-B-17,2017-10-25T01:37:29.846574Z,G,54.8659150296853,-43.3323237183158,,,
F02-B-17,2017-10-25T01:38:33.132350Z,G,54.8649449538359,-43.331760187966,,,
F02-B-17,2017-10-25T02:00:04.571021Z,G,54.8528552353117,-43.3306057142826,,,
F02-B-17,2017-10-25T02:01:12.313974Z,G,54.8523332672858,-43.3304544913073,,,
F02-B-17,2017-10-25T02:02:15.059741Z,G,54.8523116714985,-43.3304636251652,,,
F02-B-17,2017-10-25T02:27:14.172773Z,G,54.8432458121923,-43.3307765030049,,,
F02-B-17,2017-10-25T02:49:15.942409Z,G,54.838253795499,-43.331734169745,,,
F02-B-17,2017-10-25T02:49:17.000118Z,G,54.8378497855748,-43.3320437943978,,,
F02-B-17,2017-10-25T02:50:23.078416Z,G,54.8378405944851,-43.3319887783845,,,
F02-B-17,2017-10-25T03:09:39.890005Z,G,54.8322549495505,-43.3336781211983,,,
F02-B-17,2017-10-25T03:10:43.608579Z,G,54.8317942551832,-43.3337505018065,,,
F02-B-17,2017-10-25T03:34:23.989972Z,G,54.8251825871329,-43.3344760782661,,,
F02-B-17,2017-10-25T03:35:31.053096Z,G,54.8252370848301,-43.334261872874,,,
F02-B-17,2017-10-25T03:35:32.158029Z,G,54.8249148907031,-43.3342889919432,,,
F02-B-17,2017-10-25T04:04:14.300800Z,G,54.8189234075938,-43.3354854488588,,,
F02-B-17,2017-10-25T04:05:16.502233Z,G,54.8187353923947,-43.3358018460711,,,
F02-B-17,2017-10-25T04:05:17.610072Z,G,54.8186345986932,-43.3355541450919,,,
F02-B-17,2017-10-25T04:06:21.484962Z,G,54.8185598418541,-43.3359278211467,,,
F02-B-17,2017-10-25T04:06:30.555151Z,G,54.8178617332071,-43.3361199783564,,,
F02-B-17,2017-10-25T04:39:27.203733Z,G,54.812366208901,-43.3376697742184,,,
F02-B-17,2017-10-25T04:40:35.006322Z,G,54.8116045043726,-43.3374163648469,,,
F02-B-17,2017-10-25T04:40:36.117934Z,G,54.8116991367172,-43.3376369358138,,,
F02-B-17,2017-10-25T04:41:37.927073Z,G,54.8113146389477,-43.3378662114616,,,
F02-B-17,2017-10-25T04:41:39.729528Z,G,54.8111494326985,-43.3375416521663,,,
F02-B-17,2017-10-25T05:07:17.389966Z,G,54.8037857154975,-43.3427481787895,,,
F02-B-17,2017-10-25T05:36:37.071470Z,G,54.8092591761587,-43.347739155777,,,
F02-B-17,2017-10-25T05:36:41.216680Z,G,54.809501472051,-43.3476799082314,,,
F02-B-17,2017-10-25T05:37:48.351319Z,G,54.8093305026911,-43.3478113402693,,,
F02-B-17,2017-10-25T05:37:52.033073Z,G,54.8091587045925,-43.3479668592179,,,
F02-B-17,2017-10-25T05:39:08.389066Z,G,54.8087386473304,-43.3481068942759,,,
F02-B-17,2017-10-25T05:39:11.366026Z,G,54.8087560490909,-43.3484693537825,,,
F02-B-17,2017-10-25T06:05:32.343671Z,G,54.816574322413,-43.3498131713431,,,
F02-B-17,2017-10-25T06:05:34.596405Z,G,54.8164518154214,-43.3504034219819,,,
F02-B-17,2017-10-25T06:18:43.688272Z,G,54.8204653855064,-43.3502438010496,,,
F02-B-17,2017-10-25T06:18:49.155513Z,G,54.8205993014405,-43.3504196270742,,,
F02-B-17,2017-10-25T07:09:25.204565Z,G,54.8237517492983,-43.3395220453722,,,
F02-B-17,2017-10-25T07:38:02.169412Z,G,54.8204980431297,-43.3307349195252,,,
F02-B-17,2017-10-25T08:34:45.254867Z,G,54.8083718785458,-43.3156227340169,,,
F02-B-17,2017-10-25T08:35:52.269601Z,G,54.8092432426756,-43.3152816257151,,,
F02-B-17,2017-10-25T08:36:53.894644Z,G,54.8089560836957,-43.3150974763332,,,
F02-B-17,2017-10-25T08:39:46.502720Z,G,54.8094272588312,-43.3159072043638,,,
F02-B-17,2017-10-25T08:40:00.774851Z,G,54.8090619840351,-43.3162796680738,,,
F02-B-17,2017-10-25T09:06:22.223485Z,G,54.8016235092674,-43.3096388068318,,,
F02-B-17,2017-10-25T09:06:23.376516Z,G,54.801875962372,-43.3093310309571,,,
F02-B-17,2017-10-25T09:30:40.302350Z,G,54.7927404129628,-43.3030068120509,,,
F02-B-17,2017-10-25T09:56:04.610527Z,G,54.7864357270263,-43.2965589137665,,,
F02-B-17,2017-10-25T10:19:40.426736Z,G,54.7776941500235,-43.2912340739065,,,
F02-B-17,2017-10-25T11:11:04.131988Z,G,54.7626537137389,-43.2796370316993,,,
F02-B-17,2017-10-25T11:11:05.300147Z,G,54.7630341434728,-43.2799307451507,,,
F02-B-17,2017-10-25T11:36:58.064687Z,G,54.7559974902331,-43.2782378594105,,,
F02-B-17,2017-10-25T12:03:25.069598Z,G,54.7523908923679,-43.2785777655796,,,
F02-B-17,2017-10-25T12:04:33.699049Z,G,54.7522033297962,-43.2787563017601,,,
F02-B-17,2017-10-25T12:04:34.947855Z,G,54.7524003571733,-43.2787027624098,,,
F02-B-17,2017-10-25T12:24:52.401350Z,G,54.7471636391004,-43.2787057360339,,,
F02-B-17,2017-10-25T12:25:59.622178Z,G,54.7456517225758,-43.2791230065388,,,
F02-B-17,2017-10-25T12:26:00.962565Z,G,54.7472460612443,-43.2789430071314,,,
F02-B-17,2017-10-25T12:52:05.848927Z,G,54.7333983183962,-43.2770132307367,,,
F02-B-17,2017-10-25T12:52:07.677674Z,G,54.7332229051248,-43.2768860748206,,,
F02-B-17,2017-10-25T12:53:09.605954Z,G,54.7348266979581,-43.2770994834299,,,
F02-B-17,2017-10-25T12:53:12.581376Z,G,54.7338823514312,-43.2769055456196,,,
F02-B-17,2017-10-25T13:18:01.556562Z,G,54.7192772564494,-43.2755981107547,,,
F02-B-17,2017-10-25T13:18:03.477343Z,G,54.7195543040805,-43.2755721991504,,,
F02-B-17,2017-10-25T13:19:09.563989Z,G,54.7201511608951,-43.2753424288488,,,
F02-B-17,2017-10-25T13:44:13.522317Z,G,54.7061838430314,-43.2742236284186,,,
F02-B-17,2017-10-25T13:44:14.613962Z,G,54.7058737719242,-43.2744579174271,,,
F02-B-17,2017-10-25T13:45:18.705095Z,G,54.7056774536703,-43.2745234189678,,,
F02-B-17,2017-10-25T14:09:39.038202Z,G,54.6954909542005,-43.2703527056471,,,
F02-B-17,2017-10-25T14:09:40.139957Z,G,54.6954695956749,-43.2705112467579,,,
F02-B-17,2017-10-25T14:10:42.025056Z,G,54.6956246632215,-43.2706989759597,,,
F02-B-17,2017-10-25T14:10:43.142934Z,G,54.6957045636401,-43.2703826804936,,,
F02-B-17,2017-10-25T14:11:45.383353Z,G,54.6959287649457,-43.2698976254452,,,
F02-B-17,2017-10-25T14:11:46.468270Z,G,54.6957883258925,-43.2700724667644,,,
F02-B-17,2017-10-25T14:35:15.642732Z,G,54.6850425156042,-43.268561227659,,,
F02-B-17,2017-10-25T14:35:16.775446Z,G,54.6850556530362,-43.2686925985067,,,
F02-B-17,2017-10-25T14:36:19.270581Z,G,54.685090795,-43.2686111498296,,,
F02-B-17,2017-10-25T14:59:48.946841Z,G,54.672432799991,-43.2654322759478,,,
F02-B-17,2017-10-25T15:00:59.135085Z,G,54.672623600946,-43.2654638076416,,,
F02-B-17,2017-10-25T15:01:00.259289Z,G,54.6725482926943,-43.2652341330066,,,
F02-B-17,2017-10-25T15:21:46.515323Z,G,54.6625761956984,-43.2631095131753,,,
F02-B-17,2017-10-25T15:21:47.719944Z,G,54.6639853227441,-43.2635129517483,,,
F02-B-17,2017-10-25T15:22:50.055041Z,G,54.662859438042,-43.263012296672,,,
F02-B-17,2017-10-25T15:43:29.185727Z,G,54.6535451705811,-43.2618654487165,,,
F02-B-17,2017-10-25T15:43:30.280672Z,G,54.6535775268466,-43.2617196854129,,,
F02-B-17,2017-10-25T15:44:31.873438Z,G,54.6534262172275,-43.2617769738475,,,
F02-B-17,2017-10-25T15:44:35.254660Z,G,54.6536742034126,-43.2615543207884,,,
F02-B-17,2017-10-25T16:06:00.761277Z,G,54.6460851751462,-43.2595357927577,,,
F02-B-17,2017-10-25T16:07:02.258217Z,G,54.6452448691295,-43.2585569003575,,,
F02-B-17,2017-10-25T16:07:03.295196Z,G,54.6453423514552,-43.2596779839406,,,
F02-B-17,2017-10-25T16:27:00.817176Z,G,54.634578513653,-43.2570897161436,,,
F02-B-17,2017-10-25T16:27:01.951006Z,G,54.6345738320827,-43.2572444526902,,,
F02-B-17,2017-10-25T16:28:04.897597Z,G,54.6350093670846,-43.2571338851598,,,
F02-B-17,2017-10-25T16:28:05.991385Z,G,54.6344178120619,-43.256987544868,,,
F02-B-17,2017-10-25T16:49:09.407596Z,G,54.6250314479169,-43.2565957788952,,,
F02-B-17,2017-10-25T16:49:10.524961Z,G,54.6247847520865,-43.2565692332707,,,
F02-B-17,2017-10-25T16:50:12.083367Z,G,54.6243457408969,-43.2562207210124,,,
F02-B-17,2017-10-25T16:50:13.264491Z,G,54.6248158519108,-43.2563604278618,,,
F02-B-17,2017-10-25T17:10:04.326669Z,G,54.6188705289724,-43.2574173769528,,,
F02-B-17,2017-10-25T17:10:05.421453Z,G,54.618769050327,-43.2575654277263,,,
F02-B-17,2017-10-25T17:11:07.007741Z,G,54.6190636870038,-43.2571352873437,,,
F02-B-17,2017-10-25T17:11:13.702666Z,G,54.6187876752848,-43.2572523595418,,,
F02-B-17,2017-10-25T17:46:30.663271Z,G,54.6018012471805,-43.2607897193964,,,
F02-B-17,2017-10-25T17:46:31.795804Z,G,54.6016487011582,-43.2606779197054,,,
F02-B-17,2017-10-25T17:47:33.394806Z,G,54.6017543388302,-43.2605623545769,,,
F02-B-17,2017-10-25T17:47:34.446953Z,G,54.6013934416529,-43.2601956766861,,,
F02-B-17,2017-10-25T18:07:56.645313Z,G,54.5922314106787,-43.2613467430339,,,
F02-B-17,2017-10-25T18:08:59.355332Z,G,54.5918927683143,-43.2608003066076,,,
F02-B-17,2017-10-25T18:09:05.835845Z,G,54.591983532725,-43.2607573365784,,,
F02-B-17,2017-10-25T18:28:55.715480Z,G,54.581564737426,-43.2608550587211,,,
F02-B-17,2017-10-25T18:28:56.846272Z,G,54.5811762909512,-43.2603532154554,,,
